block,seq,yaw
left45@078,399,33.9430
left45@078,400,36.3860
left45@078,401,37.2080
left45@078,402,34.0730
left45@078,403,34.6420
left45@078,404,36.0760
left45@078,405,35.1860
left45@078,406,33.5930
left45@078,407,36.5540
left45@078,408,34.9890
left45@078,409,35.6380
left45@078,410,37.3790
left45@078,411,34.7610
left45@078,412,34.4050
left45@078,413,35.8280
left45@078,414,34.2880
left45@078,415,32.7520
left45@078,416,37.1650
left45@078,417,33.3400
left45@078,418,33.2420
left45@078,419,35.8210
left45@078,420,34.9850
left45@078,421,37.6120
left45@078,422,34.7820
left45@078,423,34.4900
left45@078,424,34.6470
left45@078,425,36.8160
left45@078,426,33.6420
left45@078,427,35.2590
left45@078,428,33.2090
left45@078,429,35.4840
left45@078,430,35.9320
left45@078,431,34.0720
left45@078,432,36.1920
left45@078,433,34.6990
left45@078,434,33.2690
left45@078,435,34.4260
left45@078,436,36.7270
left45@078,437,33.7240
left45@078,438,35.1740
left45@078,439,34.7980
left45@078,440,36.7520
left45@078,441,33.9240
left45@078,442,37.9060
left45@078,443,35.6200
left45@078,444,35.5170
left45@078,445,32.1660
left45@078,446,35.8200
left45@078,447,35.5760
left45@078,448,34.0560
left45@078,449,34.7260
left45@078,450,36.9720
left45@078,451,34.2600
left45@078,452,33.9900
left45@078,453,32.1560
left45@078,454,35.8230
left45@078,455,32.6030
left45@078,456,35.8800
left45@078,457,35.3470
left45@078,458,36.8870
left45@078,459,35.3810
left45@078,460,34.4280
left45@078,461,36.0800
left45@078,462,36.3120
left45@078,463,35.1390
left45@078,464,36.2950
left45@078,465,34.4660
left45@078,466,35.5830
left45@078,467,36.2720
left45@078,468,35.2230
left45@078,469,36.0000
left45@078,470,35.4580
left45@078,471,34.1190
left45@078,472,37.6570
left45@078,473,34.8830
left45@078,474,33.5710
left45@078,475,34.6680
left45@078,476,34.7120
left45@078,477,36.1010
left45@078,478,36.2550
left45@078,479,29.7440
left45@078,480,36.8110
left45@078,481,33.5180
left45@078,482,36.3620
left45@078,483,31.3880
left45@078,484,35.7900
left45@078,485,36.5400
left45@078,486,36.8740
left45@078,487,33.5420
left45@078,488,35.2240
left45@078,489,37.6790
left45@078,490,34.7180
left45@078,491,33.5180
left45@078,492,34.4950
left45@078,493,37.6530
left45@078,494,37.5940
left45@078,495,38.3750
left45@078,496,34.1250
left45@078,497,32.2050
left45@078,498,34.9600
left45@078,499,39.5090
left45@078,500,37.3880
left45@078,501,37.4290
left45@078,502,39.5390
left45@078,503,37.7010
left45@078,504,35.7310
left45@078,505,34.1780
left45@078,506,36.1850
left45@078,507,34.8200
left45@078,508,35.0640
left45@078,509,34.3020
left45@078,510,37.2030
left45@078,511,34.8490
left45@078,512,33.3070
left45@078,513,34.6260
left45@078,514,35.4370
left45@078,515,33.3350
left45@078,516,34.0940
left45@078,517,35.0710
left45@078,518,34.0790
left45@078,519,35.3720
left45@078,520,33.3220
left45@078,521,34.7660
left45@078,522,34.6590
left45@078,523,35.5870
left45@078,524,35.8620
left45@078,525,32.4920
left45@078,526,35.7750
right45@078,527,32.8220
right45@078,528,34.5230
right45@078,529,36.0830
right45@078,530,32.8390
right45@078,531,41.0370
right45@078,532,38.6930
right45@078,533,35.8340
right45@078,534,34.6940
right45@078,535,34.8810
right45@078,536,33.9380
right45@078,537,35.3350
right45@078,538,37.2030
right45@078,539,36.9570
right45@078,540,39.4690
right45@078,541,58.6520
right45@078,542,31.3530
right45@078,543,32.8400
right45@078,544,34.5090
right45@078,545,34.0280
right45@078,546,32.4890
right45@078,547,31.7100
right45@078,548,30.1180
right45@078,549,31.7690
right45@078,550,32.2620
right45@078,551,28.8900
right45@078,552,30.2360
right45@078,553,31.4560
right45@078,554,30.4730
right45@078,555,29.7370
right45@078,556,32.1510
right45@078,557,31.7930
right45@078,558,30.7430
right45@078,559,32.8530
right45@078,560,30.2080
right45@078,561,30.5170
right45@078,562,32.4120
right45@078,563,31.4700
right45@078,564,32.3090
right45@078,565,29.5840
right45@078,566,33.3700
right45@078,567,33.6090
right45@078,568,30.3480
right45@078,569,30.7730
right45@078,570,30.8930
right45@078,571,31.9780
right45@078,572,30.7880
right45@078,573,33.6480
right45@078,574,33.6960
right45@078,575,31.2380
right45@078,576,32.8210
right45@078,577,32.6160
right45@078,578,33.3570
right45@078,579,34.3950
right45@078,580,32.3970
right45@078,581,32.5170
right45@078,582,34.2710
right45@078,583,31.0970
right45@078,584,31.8840
right45@078,585,35.2030
right45@078,586,34.7150
right45@078,587,28.9650
right45@078,588,30.2900
right45@078,589,31.5340
right45@078,590,29.6170
right45@078,591,30.7210
right45@078,592,29.7930
right45@078,593,32.5990
right45@078,594,31.5000
right45@078,595,30.6570
right45@078,596,30.3790
right45@078,597,32.7890
right45@078,598,29.6680
right45@078,599,31.3370
right45@078,600,29.9430
right45@078,601,31.2870
right45@078,602,29.3940
right45@078,603,30.6290
right45@078,604,29.2780
right45@078,605,32.1830
right45@078,606,30.0070
right45@078,607,33.1760
right45@078,608,29.0520
right45@078,609,29.4380
right45@078,610,30.3750
right45@078,611,31.4340
right45@078,612,29.2800
right45@078,613,32.3830
right45@078,614,33.7490
right45@078,615,28.9320
right45@078,616,33.1390
right45@078,617,31.1990
right45@078,618,28.9810
right45@078,619,28.7430
right45@078,620,30.4130
right45@078,621,30.9810
right45@078,622,32.9330
right45@078,623,32.5660
right45@078,624,31.3900
right45@078,625,30.6970
right45@078,626,32.8160
right45@078,627,30.6820
right45@078,628,31.5640
right45@078,629,33.0020
right45@078,630,30.2790
right45@078,631,29.0070
right45@078,632,29.9900
right45@078,633,31.8300
right45@078,634,33.2570
right45@078,635,31.4770
right45@078,636,32.0380
right45@078,637,31.1030
right45@078,638,31.4800
right45@078,639,32.3440
right45@078,640,29.9930
right45@078,641,27.7160
right45@078,642,31.8060
right45@078,643,30.0070
right45@078,644,30.6800
right45@078,645,32.4110
right45@078,646,31.3630
right45@078,647,29.0000
right45@078,648,30.3060
right45@078,649,33.1280
right45@078,650,28.9670
right45@078,651,30.0320
right45@078,652,34.6560
right45@078,653,29.6650
right45@078,654,30.0110
right45@078,655,30.3890
right45@078,656,31.4100
right45@078,657,30.0130
right45@078,658,28.9110
left60@078,659,-39.8590
left60@078,660,-39.9790
left60@078,661,-41.3340
left60@078,662,-39.3790
left60@078,663,-42.3940
left60@078,664,-44.2990
left60@078,665,-43.3300
left60@078,666,-44.3860
left60@078,667,-41.5800
left60@078,668,-42.7120
left60@078,669,-38.3700
left60@078,670,-35.1770
left60@078,671,-36.5080
left60@078,672,-35.1480
left60@078,673,-35.4490
left60@078,674,-35.1100
left60@078,675,-38.4790
left60@078,676,-36.6210
left60@078,677,-36.9750
left60@078,678,-35.6590
left60@078,679,-35.6510
left60@078,680,-36.5510
left60@078,681,-33.8530
left60@078,682,-38.0030
left60@078,683,-34.6250
left60@078,684,-33.9620
left60@078,685,-49.3170
left60@078,686,-42.7290
left60@078,687,-33.8840
left60@078,688,-32.4720
left60@078,689,-42.3610
left60@078,690,-45.2580
left60@078,691,-55.9230
left60@078,692,-32.3350
left60@078,693,-32.6190
left60@078,694,-30.3420
left60@078,695,-55.9310
left60@078,696,-54.7400
left60@078,697,-34.1530
left60@078,698,-54.2940
left60@078,699,-39.2960
left60@078,700,-32.7340
left60@078,701,-38.0630
left60@078,702,-55.5030
left60@078,703,-54.1580
left60@078,704,-58.8480
left60@078,705,-31.8890
left60@078,706,-31.0620
left60@078,707,-55.0250
left60@078,708,-36.2780
left60@078,709,-33.5660
left60@078,710,-30.6580
left60@078,711,-44.6980
left60@078,712,-55.7670
left60@078,713,-53.9210
left60@078,714,-39.2530
left60@078,715,-58.8630
left60@078,716,-38.0800
left60@078,717,-41.1650
left60@078,718,-34.6020
left60@078,719,-34.3190
left60@078,720,-38.6980
left60@078,721,-32.3880
left60@078,722,-32.2570
left60@078,723,-32.8070
left60@078,724,-31.3980
left60@078,725,-33.3630
left60@078,726,-32.4010
left60@078,727,-31.5240
left60@078,728,-54.7820
left60@078,729,-33.2370
left60@078,730,-33.3630
left60@078,731,-35.2600
left60@078,732,-33.5490
left60@078,733,-55.0060
left60@078,734,-56.4830
left60@078,735,-54.6700
left60@078,736,-39.1610
left60@078,737,-44.7610
left60@078,738,-34.6030
left60@078,739,-35.6640
left60@078,740,-37.8860
left60@078,741,-34.8310
left60@078,742,-34.1830
left60@078,743,-31.0730
left60@078,744,-34.0890
left60@078,745,-46.8190
left60@078,746,-39.1910
left60@078,747,-39.9730
left60@078,748,-36.8740
left60@078,749,-38.1040
left60@078,750,-39.4090
left60@078,751,-42.5930
left60@078,752,-53.6150
left60@078,753,-56.2090
left60@078,754,-56.2740
left60@078,755,-53.0540
left60@078,756,-55.5300
left60@078,757,-56.0740
left60@078,758,-49.5990
left60@078,759,-55.9570
left60@078,760,-46.0160
left60@078,761,-42.5930
left60@078,762,-32.5880
left60@078,763,-35.4570
left60@078,764,-33.9480
left60@078,765,-33.0520
left60@078,766,-46.8030
left60@078,767,-52.2710
left60@078,768,-47.3620
left60@078,769,-38.1840
left60@078,770,-33.4370
left60@078,771,-52.8300
left60@078,772,-51.9640
left60@078,773,-42.2790
left60@078,774,-48.7990
left60@078,775,-37.9480
left60@078,776,-40.4220
left60@078,777,-38.3580
left60@078,778,-40.7870
left60@078,779,-38.9110
left60@078,780,-41.6350
left60@078,781,-36.9380
left60@078,782,-39.3100
left60@078,783,-39.5780
left60@078,784,-40.1690
left60@078,785,-38.7660
left60@078,786,-40.3820
left60@078,787,-39.6250
left60@078,788,-43.7040
right60@078,789,-50.4390
right60@078,790,-48.8520
right60@078,791,-34.3910
right60@078,792,-46.4750
right60@078,793,-38.9520
right60@078,794,-38.1410
right60@078,795,-34.1470
right60@078,796,-35.7360
right60@078,797,-36.4600
right60@078,798,-42.7710
right60@078,799,-43.8380
right60@078,800,-36.9250
right60@078,801,-54.5570
right60@078,802,-31.7800
right60@078,803,-31.8820
right60@078,804,-30.1590
right60@078,805,-29.3630
right60@078,806,-29.2910
right60@078,807,-28.1920
right60@078,808,-24.2380
right60@078,809,-22.2120
right60@078,810,-23.5560
right60@078,811,-19.0170
right60@078,812,-15.6610
right60@078,813,-9.7320
right60@078,814,-10.5720
right60@078,815,-5.8360
right60@078,816,-1.8130
right60@078,817,1.6130
right60@078,818,5.1380
right60@078,819,6.8660
right60@078,820,10.5530
right60@078,821,16.0380
right60@078,822,18.0740
right60@078,823,22.2390
right60@078,824,22.7700
right60@078,825,24.4510
right60@078,826,24.1920
right60@078,827,22.7060
right60@078,828,26.0900
right60@078,829,29.7590
right60@078,830,33.0540
right60@078,831,34.7010
right60@078,832,37.9960
right60@078,833,36.3460
right60@078,834,36.6000
right60@078,835,34.6320
right60@078,836,36.1280
right60@078,837,34.6800
right60@078,838,33.9940
right60@078,839,28.6530
right60@078,840,30.5170
right60@078,841,30.8610
right60@078,842,34.2780
right60@078,843,34.4610
right60@078,844,31.2270
right60@078,845,32.5920
right60@078,846,34.6090
right60@078,847,35.7740
right60@078,848,41.4900
right60@078,849,40.1880
right60@078,850,39.4140
right60@078,851,37.5150
right60@078,852,37.6840
right60@078,853,37.6720
right60@078,854,37.1530
right60@078,855,32.7900
right60@078,856,31.9350
right60@078,857,37.1170
right60@078,858,37.4370
right60@078,859,42.8740
right60@078,860,36.2100
right60@078,861,36.1320
right60@078,862,42.0280
right60@078,863,40.9590
right60@078,864,43.3340
right60@078,865,42.2040
right60@078,866,42.0600
right60@078,867,37.1640
right60@078,868,42.0710
right60@078,869,36.2740
right60@078,870,41.8090
right60@078,871,34.4540
right60@078,872,33.7930
right60@078,873,36.5960
right60@078,874,34.7960
right60@078,875,32.1170
right60@078,876,33.8100
right60@078,877,35.0190
right60@078,878,35.1100
right60@078,879,33.4670
right60@078,880,33.6190
right60@078,881,32.2480
right60@078,882,33.5630
right60@078,883,33.0990
right60@078,884,33.5610
right60@078,885,34.5330
right60@078,886,32.4830
right60@078,887,32.4190
right60@078,888,32.6250
right60@078,889,32.9410
right60@078,890,33.8760
right60@078,891,56.2760
right60@078,892,31.0190
right60@078,893,32.9880
right60@078,894,30.1820
right60@078,895,31.8850
right60@078,896,31.0990
right60@078,897,31.1320
right60@078,898,32.8120
right60@078,899,31.0770
right60@078,900,34.5100
right60@078,901,35.5310
right60@078,902,31.9650
right60@078,903,37.0210
right60@078,904,34.1610
right60@078,905,33.0670
right60@078,906,33.5520
right60@078,907,32.7230
right60@078,908,32.7280
right60@078,909,32.5700
right60@078,910,30.0770
right60@078,911,33.3310
right60@078,912,32.0460
right60@078,913,31.6910
right60@078,914,30.2940
right60@078,915,30.5660
right60@078,916,31.5410
right60@078,917,29.5440
right60@078,918,29.7870
right60@078,919,30.8580
left90@078,920,136.8110
left90@078,921,124.4510
left90@078,922,123.6980
left90@078,923,113.1220
left90@078,924,120.1440
left90@078,925,170.2150
left90@078,926,119.9680
left90@078,927,111.6570
left90@078,928,135.9650
left90@078,929,180.0000
left90@078,930,157.7850
left90@078,931,175.8850
left90@078,932,118.8000
left90@078,933,123.1280
left90@078,934,141.0760
left90@078,935,123.0100
left90@078,936,124.6430
left90@078,937,110.6090
left90@078,938,125.4640
left90@078,939,171.3920
left90@078,940,152.3060
left90@078,941,-174.2020
left90@078,942,142.6110
left90@078,943,-32.1770
left90@078,944,174.0580
left90@078,945,140.6290
left90@078,946,117.8240
left90@078,947,160.1770
left90@078,948,-172.0220
left90@078,949,-66.3370
left90@078,950,-150.3930
left90@078,951,180.0000
left90@078,952,124.3270
left90@078,953,-175.7790
left90@078,954,-158.2180
left90@078,955,143.3340
left90@078,956,121.4150
left90@078,957,113.3670
left90@078,958,-167.4210
left90@078,959,147.6440
left90@078,960,115.8410
left90@078,961,-176.9250
left90@078,962,-175.1620
left90@078,963,157.3660
left90@078,964,-174.8240
left90@078,965,166.5380
left90@078,966,169.5870
left90@078,967,130.1440
left90@078,968,148.5510
left90@078,969,118.9190
left90@078,970,120.9400
left90@078,971,117.8010
left90@078,972,156.5060
left90@078,973,159.9740
left90@078,974,175.9500
left90@078,975,-172.0480
left90@078,976,168.5610
left90@078,977,-176.5700
left90@078,978,145.2660
left90@078,979,122.4570
left90@078,980,147.0870
left90@078,981,180.0000
left90@078,982,161.1960
left90@078,983,157.4270
left90@078,984,180.0000
left90@078,985,166.9870
left90@078,986,124.3980
left90@078,987,118.6990
left90@078,988,174.4800
left90@078,989,118.3530
left90@078,990,-177.5850
left90@078,991,-175.7340
left90@078,992,139.7440
left90@078,993,180.0000
left90@078,994,176.5880
left90@078,995,126.0630
left90@078,996,-168.6000
left90@078,997,118.1640
left90@078,998,116.6110
left90@078,999,-147.1500
left90@078,1000,121.5380
left90@078,1001,164.1240
left90@078,1002,-159.2730
left90@078,1003,-67.0780
left90@078,1004,-166.5130
left90@078,1005,118.1670
left90@078,1006,137.5490
left90@078,1007,-169.6600
left90@078,1008,114.6120
left90@078,1009,175.0750
left90@078,1010,171.5210
left90@078,1011,-65.0540
left90@078,1012,140.7430
left90@078,1013,106.9830
left90@078,1014,168.7960
left90@078,1015,156.2770
left90@078,1016,122.1490
left90@078,1017,-157.5060
left90@078,1018,114.6280
left90@078,1019,180.0000
left90@078,1020,-162.5010
left90@078,1021,136.7080
left90@078,1022,-168.0840
left90@078,1023,171.4280
left90@078,1024,119.0680
left90@078,1025,114.7620
left90@078,1026,169.6210
left90@078,1027,116.2160
left90@078,1028,112.8570
left90@078,1029,112.8580
left90@078,1030,163.0910
left90@078,1031,122.1320
left90@078,1032,124.2150
left90@078,1033,-165.3600
left90@078,1034,129.7780
left90@078,1035,140.3100
left90@078,1036,121.1050
left90@078,1037,120.5660
left90@078,1038,179.6190
left90@078,1039,180.0000
left90@078,1040,121.1380
left90@078,1041,118.7720
left90@078,1042,119.9950
left90@078,1043,121.4800
left90@078,1044,118.3290
left90@078,1045,175.4490
left90@078,1046,-175.4190
left90@078,1047,116.6630
left90@078,1048,154.6600
left90@078,1049,112.1320
left90@078,1050,115.0090
left90@078,1051,132.4060
left90@078,1052,173.1000
right90@078,1053,19.5010
right90@078,1054,15.3410
right90@078,1055,16.6040
right90@078,1056,10.5940
right90@078,1057,26.9330
right90@078,1058,17.9370
right90@078,1059,14.8690
right90@078,1060,16.1650
right90@078,1061,16.1830
right90@078,1062,18.5300
right90@078,1063,17.3740
right90@078,1064,19.0500
right90@078,1065,20.9310
right90@078,1066,19.5950
right90@078,1067,20.0990
right90@078,1068,18.8890
right90@078,1069,22.8140
right90@078,1070,24.1210
right90@078,1071,21.3480
right90@078,1072,23.3700
right90@078,1073,18.8580
right90@078,1074,20.0980
right90@078,1075,23.7430
right90@078,1076,23.9920
right90@078,1077,25.4840
right90@078,1078,22.9040
right90@078,1079,24.1820
right90@078,1080,20.0310
right90@078,1081,19.8200
right90@078,1082,22.9000
right90@078,1083,17.7820
right90@078,1084,19.5330
right90@078,1085,20.7460
right90@078,1086,22.0780
right90@078,1087,22.7520
right90@078,1088,22.0660
right90@078,1089,19.2600
right90@078,1090,20.5790
right90@078,1091,18.0080
right90@078,1092,23.5170
right90@078,1093,7.3010
right90@078,1094,25.1880
right90@078,1095,16.4470
right90@078,1096,19.6330
right90@078,1097,19.6110
right90@078,1098,27.1170
right90@078,1099,19.7000
right90@078,1100,16.9660
right90@078,1101,18.9720
right90@078,1102,18.8870
right90@078,1103,20.8230
right90@078,1104,17.7790
right90@078,1105,12.3250
right90@078,1106,25.7050
right90@078,1107,21.4390
right90@078,1108,17.7230
right90@078,1109,17.7180
right90@078,1110,21.4500
right90@078,1111,21.4540
right90@078,1112,16.9860
right90@078,1113,19.4920
right90@078,1114,17.7320
right90@078,1115,23.6590
right90@078,1116,20.7940
right90@078,1117,23.7880
right90@078,1118,18.4040
right90@078,1119,25.7350
right90@078,1120,23.2310
right90@078,1121,20.9180
right90@078,1122,18.4090
right90@078,1123,27.8030
right90@078,1124,15.2630
right90@078,1125,23.6340
right90@078,1126,21.3120
right90@078,1127,19.1290
right90@078,1128,24.4300
right90@078,1129,19.8120
right90@078,1130,21.5980
right90@078,1131,23.2480
right90@078,1132,20.6450
right90@078,1133,21.6100
right90@078,1134,22.3220
right90@078,1135,20.9430
right90@078,1136,22.9320
right90@078,1137,20.9220
right90@078,1138,21.6000
right90@078,1139,20.9480
right90@078,1140,20.8460
right90@078,1141,15.2140
right90@078,1142,20.3640
right90@078,1143,12.8620
right90@078,1144,18.3550
right90@078,1145,16.3520
right90@078,1146,16.3550
right90@078,1147,20.4240
right90@078,1148,22.8020
right90@078,1149,17.5770
right90@078,1150,20.4340
right90@078,1151,29.1930
right90@078,1152,19.7630
right90@078,1153,23.7980
right90@078,1154,14.0890
right90@078,1155,15.2710
right90@078,1156,18.2230
right90@078,1157,16.8920
right90@078,1158,13.8760
right90@078,1159,10.8880
right90@078,1160,24.6330
right90@078,1161,7.9080
right90@078,1162,22.7100
right90@078,1163,15.1240
right90@078,1164,24.4250
right90@078,1165,24.5970
right90@078,1166,21.0760
right90@078,1167,11.3960
right90@078,1168,24.2040
right90@078,1169,20.2990
right90@078,1170,12.3780
right90@078,1171,10.6130
right90@078,1172,10.9730
right90@078,1173,20.4320
right90@078,1174,0.0000
right90@078,1175,12.9560
right90@078,1176,8.1140
right90@078,1177,13.9740
right90@078,1178,16.9870
right90@078,1179,23.8020
right90@078,1180,24.6440
right90@078,1181,8.7470
right90@078,1182,19.8620
right90@078,1183,13.9920
sq_b@078,1184,-2.6760
sq_b@078,1185,-4.4500
sq_b@078,1186,-2.6780
sq_b@078,1187,-2.8350
sq_b@078,1188,-2.6590
sq_b@078,1189,-3.5520
sq_b@078,1190,-1.9690
sq_b@078,1191,-2.8540
sq_b@078,1192,-2.6780
sq_b@078,1193,-1.7930
sq_b@078,1194,-4.4570
sq_b@078,1195,-3.5630
sq_b@078,1196,-1.9730
sq_b@078,1197,-2.5050
sq_b@078,1198,-2.6810
sq_b@078,1199,-1.8000
sq_b@078,1200,-1.9640
sq_b@078,1201,-1.6070
sq_b@078,1202,-1.7990
sq_b@078,1203,-0.8980
sq_b@078,1204,-2.5070
sq_b@078,1205,-2.4900
sq_b@078,1206,-2.6570
sq_b@078,1207,-2.6910
sq_b@078,1208,-2.5120
sq_b@078,1209,-1.7920
sq_b@078,1210,-2.6930
sq_b@078,1211,-2.6750
sq_b@078,1212,-2.6760
sq_b@078,1213,-1.9700
sq_b@078,1214,-3.7360
sq_b@078,1215,-3.0660
sq_b@078,1216,-2.1700
sq_b@078,1217,-2.6610
sq_b@078,1218,-3.5530
sq_b@078,1219,-3.7090
sq_b@078,1220,-1.4610
sq_b@078,1221,-2.8500
sq_b@078,1222,-5.2810
sq_b@078,1223,-2.6610
sq_b@078,1224,-1.2490
sq_b@078,1225,-4.5750
sq_b@078,1226,-2.6620
sq_b@078,1227,-4.7220
sq_b@078,1228,-3.7100
sq_b@078,1229,-2.8730
sq_b@078,1230,-1.0790
sq_b@078,1231,-3.6870
sq_b@078,1232,-3.7120
sq_b@078,1233,-1.7810
sq_b@078,1234,-3.7370
sq_b@078,1235,-2.6620
sq_b@078,1236,-6.3530
sq_b@078,1237,-4.6290
sq_b@078,1238,-4.4510
sq_b@078,1239,-6.4870
sq_b@078,1240,-0.9000
sq_b@078,1241,-4.6010
sq_b@078,1242,-0.9000
sq_b@078,1243,-1.9720
sq_b@078,1244,-3.6860
sq_b@078,1245,-3.5350
sq_b@078,1246,-1.7910
sq_b@078,1247,-4.6320
sq_b@078,1248,-0.9000
sq_b@078,1249,-4.5690
sq_b@078,1250,-1.7930
sq_b@078,1251,-3.7650
sq_b@078,1252,-3.6850
sq_b@078,1253,-1.0720
sq_b@078,1254,-2.1850
sq_b@078,1255,-1.9590
sq_b@078,1256,-3.7130
sq_b@078,1257,-3.8860
sq_b@078,1258,-1.7940
sq_b@078,1259,-3.7120
sq_b@078,1260,-3.8870
sq_b@078,1261,-2.6640
sq_b@078,1262,-2.6960
sq_b@078,1263,-4.6070
sq_b@078,1264,-1.9580
sq_b@078,1265,-4.7840
sq_b@078,1266,-1.7940
sq_b@078,1267,-4.7860
sq_b@078,1268,-3.7130
sq_b@078,1269,-3.7100
sq_b@078,1270,-3.7370
sq_b@078,1271,-4.5790
sq_b@078,1272,-1.9580
sq_b@078,1273,-2.1550
sq_b@078,1274,-1.7690
sq_b@078,1275,-2.1700
sq_b@078,1276,-2.6620
sq_b@078,1277,-3.7110
sq_b@078,1278,-3.6840
sq_b@078,1279,-2.6620
sq_b@078,1280,-1.0720
sq_b@078,1281,-4.5760
sq_b@078,1282,-1.7800
sq_b@078,1283,-1.9440
sq_b@078,1284,-2.4940
sq_b@078,1285,-3.7080
sq_b@078,1286,-0.8920
sq_b@078,1287,-2.6570
sq_b@078,1288,-4.4180
sq_b@078,1289,-2.1660
sq_b@078,1290,-1.7790
sq_b@078,1291,-1.9550
sq_b@078,1292,-1.7780
sq_b@078,1293,-3.5480
sq_b@078,1294,-3.3700
sq_b@078,1295,-2.6710
sq_b@078,1296,-2.6720
sq_b@078,1297,-1.7660
sq_b@078,1298,-2.6550
sq_b@078,1299,-3.5480
sq_b@078,1300,-2.6700
sq_b@078,1301,-3.5690
sq_b@078,1302,-2.1420
sq_b@078,1303,-3.3460
sq_b@078,1304,-2.8670
sq_b@078,1305,-3.6770
sq_b@078,1306,-2.6370
sq_b@078,1307,-2.8470
sq_b@078,1308,-0.8910
sq_b@078,1309,-3.5000
sq_b@078,1310,-2.8450
sq_b@078,1311,-3.8770
sq_b@078,1312,-1.9550
sq_b@078,1313,-1.7880
sq_b@078,1314,-2.6550
sq_a@080,1315,-1.8500
sq_a@080,1316,-1.9600
sq_a@080,1317,-1.2610
sq_a@080,1318,-0.6990
sq_a@080,1319,-1.1060
sq_a@080,1320,-2.9260
sq_a@080,1321,-2.5090
sq_a@080,1322,-3.0960
sq_a@080,1323,-2.4010
sq_a@080,1324,-3.0930
sq_a@080,1325,-2.9470
sq_a@080,1326,-3.6700
sq_a@080,1327,-3.9210
sq_a@080,1328,-2.9640
sq_a@080,1329,-3.6300
sq_a@080,1330,-1.4040
sq_a@080,1331,-3.6820
sq_a@080,1332,-1.9530
sq_a@080,1333,-2.5370
sq_a@080,1334,-3.1170
sq_a@080,1335,-3.6590
sq_a@080,1336,-4.3760
sq_a@080,1337,-3.1170
sq_a@080,1338,-2.5670
sq_a@080,1339,-3.9360
sq_a@080,1340,-4.5080
sq_a@080,1341,-1.9410
sq_a@080,1342,-1.8310
sq_a@080,1343,-3.0950
sq_a@080,1344,-3.6310
sq_a@080,1345,-3.0940
sq_a@080,1346,-3.0630
sq_a@080,1347,-3.0820
sq_a@080,1348,-1.8240
sq_a@080,1349,-3.2270
sq_a@080,1350,-3.7970
sq_a@080,1351,-3.6360
sq_a@080,1352,-3.0880
sq_a@080,1353,-2.5490
sq_a@080,1354,-3.2540
sq_a@080,1355,-3.2300
sq_a@080,1356,-1.8400
sq_a@080,1357,-2.5680
sq_a@080,1358,-3.1100
sq_a@080,1359,-3.0900
sq_a@080,1360,-1.9850
sq_a@080,1361,-3.0690
sq_a@080,1362,-3.7800
sq_a@080,1363,-3.8050
sq_a@080,1364,-5.0090
sq_a@080,1365,-3.0910
sq_a@080,1366,-3.0930
sq_a@080,1367,-3.8070
sq_a@080,1368,-3.1130
sq_a@080,1369,-3.2580
sq_a@080,1370,-2.6800
sq_a@080,1371,-3.1130
sq_a@080,1372,-2.5710
sq_a@080,1373,-2.0030
sq_a@080,1374,-3.1130
sq_a@080,1375,-1.2920
sq_a@080,1376,-3.2810
sq_a@080,1377,-4.3130
sq_a@080,1378,-3.2590
sq_a@080,1379,-3.0930
sq_a@080,1380,-2.6620
sq_a@080,1381,-3.6980
sq_a@080,1382,-3.0920
sq_a@080,1383,-3.8060
sq_a@080,1384,-3.0920
sq_a@080,1385,-3.2360
sq_a@080,1386,-2.6610
sq_a@080,1387,-1.8290
sq_a@080,1388,-3.8080
sq_a@080,1389,-2.5530
sq_a@080,1390,-3.5350
sq_a@080,1391,-4.2180
sq_a@080,1392,-4.3260
sq_a@080,1393,-3.6160
sq_a@080,1394,-4.3210
sq_a@080,1395,-2.9700
sq_a@080,1396,-3.0980
sq_a@080,1397,-2.3920
sq_a@080,1398,-2.5220
sq_a@080,1399,-2.3770
sq_a@080,1400,-3.0980
sq_a@080,1401,-3.2060
sq_a@080,1402,-1.7110
sq_a@080,1403,-3.0780
sq_a@080,1404,-3.2580
sq_a@080,1405,-2.5040
sq_a@080,1406,-3.6850
sq_a@080,1407,-2.3620
sq_a@080,1408,-3.8340
sq_a@080,1409,-4.3720
sq_a@080,1410,-3.0780
sq_a@080,1411,-3.0930
sq_a@080,1412,-2.5530
sq_a@080,1413,-2.3590
sq_a@080,1414,-3.8070
sq_a@080,1415,-3.0750
sq_a@080,1416,-3.6070
sq_a@080,1417,-2.3590
sq_a@080,1418,-4.3160
sq_a@080,1419,-4.1930
sq_a@080,1420,-3.0940
sq_a@080,1421,-2.3730
sq_a@080,1422,-3.6320
sq_a@080,1423,-2.5030
sq_a@080,1424,-3.0950
sq_a@080,1425,-3.0750
sq_a@080,1426,-3.6090
sq_a@080,1427,-2.3740
sq_a@080,1428,-3.6110
sq_a@080,1429,-3.6110
sq_a@080,1430,-3.6080
sq_a@080,1431,-1.8190
sq_a@080,1432,-3.6100
sq_a@080,1433,-3.0970
sq_a@080,1434,-3.6340
sq_a@080,1435,-3.6100
sq_a@080,1436,-3.6090
sq_a@080,1437,-3.6080
sq_a@080,1438,-3.0750
sq_a@080,1439,-3.8070
sq_a@080,1440,-5.4260
sq_a@080,1441,-4.3390
sq_a@080,1442,-3.7810
sq_a@080,1443,-3.1090
sq_a@080,1444,-2.3790
left30@080,1445,-21.1010
